Student ID,Date,Class Time,Attendance Status,Stress Level (GSR),Sleep Hours,Anxiety Level,Mood Score,Risk Level,absent,absent_7sum,chronic_absence,absent_lag1,absent_lag2,sleep_hours,mean_sleep,sleep_diff,sleep_3mean,stress,stress_7mean,mood,anxiety,weekday,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6
210,2024-12-04,8:00-12:00,Absent,4.67,7.4,6,7,High,1,2.0,0,0,1,7.4,6.966666666666667,0.43333333333333357,7.333333333333333,4.67,3.5275,7,6,2,0,1,0,0,0,0
210,2024-12-05,11:00-13:00,Present,2.42,8.1,5,8,Low,0,2.0,0,1,0,8.1,6.966666666666667,1.1333333333333329,7.1000000000000005,2.42,3.306,8,5,3,0,0,1,0,0,0
210,2024-12-06,8:00-15:00,Present,1.69,5.2,7,1,Medium,0,2.0,0,0,1,5.2,6.966666666666667,-1.7666666666666666,6.8999999999999995,1.69,3.0366666666666666,1,7,4,0,0,0,1,0,0
210,2024-12-07,8:00-12:00,Absent,1.23,7.1,10,7,High,1,3.0,1,0,0,7.1,6.966666666666667,0.13333333333333286,6.800000000000001,1.23,2.7785714285714285,7,10,5,0,0,0,0,1,0
210,2024-12-08,8:00-12:00,Absent,1.24,7.2,9,7,High,1,4.0,1,1,0,7.2,6.966666666666667,0.2333333333333334,6.5,1.24,2.5742857142857143,7,9,6,0,0,0,0,0,1
210,2024-12-09,11:00-14:00,Late,1.9,7.4,4,5,Low,0,3.0,1,1,1,7.4,6.966666666666667,0.43333333333333357,7.233333333333334,1.9,2.1957142857142857,5,4,0,0,0,0,0,0,0
210,2024-12-10,11:00-13:00,Absent,3.92,5.6,7,1,High,1,4.0,1,0,1,5.6,6.966666666666667,-1.3666666666666671,6.733333333333333,3.92,2.4385714285714286,1,7,1,1,0,0,0,0,0
210,2024-12-11,8:00-13:00,Absent,1.79,7.9,9,5,High,1,4.0,1,1,0,7.9,6.966666666666667,0.9333333333333336,6.966666666666666,1.79,2.027142857142857,5,9,2,0,1,0,0,0,0
210,2024-12-12,10:00-12:00,Absent,1.19,5.6,7,10,High,1,5.0,1,1,1,5.6,6.966666666666667,-1.3666666666666671,6.366666666666667,1.19,1.8514285714285712,10,7,3,0,0,1,0,0,0
210,2024-12-13,10:00-16:00,Absent,2.04,5.3,9,3,High,1,6.0,1,1,1,5.3,6.966666666666667,-1.666666666666667,6.266666666666667,2.04,1.9014285714285715,3,9,4,0,0,0,1,0,0
210,2024-12-14,8:00-14:00,Absent,1.21,7.5,9,2,High,1,6.0,1,1,1,7.5,6.966666666666667,0.5333333333333332,6.133333333333333,1.21,1.8985714285714284,2,9,5,0,0,0,0,1,0
210,2024-12-15,11:00-12:00,Absent,3.13,6.6,3,7,High,1,6.0,1,1,1,6.6,6.966666666666667,-0.36666666666666714,6.466666666666666,3.13,2.1685714285714286,7,3,6,0,0,0,0,0,1
210,2024-12-16,8:00-13:00,Present,1.45,8.6,2,9,Low,0,6.0,1,1,1,8.6,6.966666666666667,1.6333333333333329,7.566666666666666,1.45,2.104285714285714,9,2,0,0,0,0,0,0,0
210,2024-12-17,10:00-15:00,Present,3.14,7.9,9,1,Medium,0,5.0,1,0,1,7.9,6.966666666666667,0.9333333333333336,7.7,3.14,1.9928571428571427,1,9,1,1,0,0,0,0,0
210,2024-12-18,11:00-16:00,Late,2.8,5.0,8,5,Medium,0,4.0,1,0,0,5.0,6.966666666666667,-1.9666666666666668,7.166666666666667,2.8,2.1371428571428575,5,8,2,0,1,0,0,0,0
210,2024-12-19,8:00-16:00,Present,2.04,5.8,1,4,Low,0,3.0,1,0,0,5.8,6.966666666666667,-1.166666666666667,6.233333333333333,2.04,2.2585714285714285,4,1,3,0,0,1,0,0,0
210,2024-12-20,10:00-13:00,Absent,4.67,8.6,9,7,High,1,3.0,1,0,0,8.6,6.966666666666667,1.6333333333333329,6.466666666666666,4.67,2.634285714285714,7,9,4,0,0,0,1,0,0
210,2024-12-21,9:00-13:00,Absent,2.61,5.6,8,7,High,1,3.0,1,1,0,5.6,6.966666666666667,-1.3666666666666671,6.666666666666667,2.61,2.834285714285714,7,8,5,0,0,0,0,1,0
210,2024-12-22,8:00-13:00,Absent,2.23,7.8,9,5,High,1,3.0,1,1,1,7.8,6.966666666666667,0.833333333333333,7.333333333333333,2.23,2.7057142857142855,5,9,6,0,0,0,0,0,1
210,2024-12-23,8:00-14:00,Absent,0.89,7.7,1,7,High,1,4.0,1,1,1,7.7,6.966666666666667,0.7333333333333334,7.033333333333334,0.89,2.6257142857142854,7,1,0,0,0,0,0,0,0
210,2024-12-24,8:00-16:00,Absent,3.96,6.5,8,7,High,1,5.0,1,1,1,6.5,6.966666666666667,-0.4666666666666668,7.333333333333333,3.96,2.742857142857143,7,8,1,1,0,0,0,0,0
210,2024-12-25,11:00-14:00,Absent,4.65,5.5,3,4,High,1,6.0,1,1,1,5.5,6.966666666666667,-1.4666666666666668,6.566666666666667,4.65,3.0071428571428567,4,3,2,0,1,0,0,0,0
210,2024-12-26,11:00-12:00,Absent,3.99,8.6,9,4,High,1,7.0,1,1,1,8.6,6.966666666666667,1.6333333333333329,6.866666666666667,3.99,3.2857142857142856,4,9,3,0,0,1,0,0,0
210,2024-12-27,11:00-14:00,Present,2.87,7.2,7,3,Medium,0,6.0,1,1,1,7.2,6.966666666666667,0.2333333333333334,7.1000000000000005,2.87,3.0285714285714285,3,7,4,0,0,0,1,0,0
210,2024-12-28,9:00-12:00,Late,4.76,7.5,3,3,High,0,5.0,1,0,1,7.5,6.966666666666667,0.5333333333333332,7.766666666666667,4.76,3.3357142857142854,3,3,5,0,0,0,0,1,0
210,2024-12-29,9:00-12:00,Late,4.99,7.6,8,5,High,0,4.0,1,0,0,7.6,6.966666666666667,0.6333333333333329,7.433333333333334,4.99,3.73,5,8,6,0,0,0,0,0,1
210,2024-12-30,8:00-13:00,Absent,0.67,6.4,1,7,High,1,4.0,1,0,0,6.4,6.966666666666667,-0.5666666666666664,7.166666666666668,0.67,3.698571428571429,7,1,0,0,0,0,0,0,0
211,2024-12-01,11:00-16:00,Absent,1.23,7.2,5,1,High,1,1.0,0,0,0,7.2,6.886666666666667,0.31333333333333346,7.2,1.23,1.23,1,5,6,0,0,0,0,0,1
211,2024-12-02,8:00-14:00,Present,2.47,5.3,4,5,Low,0,1.0,0,1,0,5.3,6.886666666666667,-1.586666666666667,6.25,2.47,1.85,5,4,0,0,0,0,0,0,0
211,2024-12-03,11:00-13:00,Absent,2.71,6.5,5,5,High,1,2.0,0,0,1,6.5,6.886666666666667,-0.3866666666666667,6.333333333333333,2.71,2.1366666666666667,5,5,1,1,0,0,0,0,0
211,2024-12-04,10:00-16:00,Absent,3.22,8.2,10,9,High,1,3.0,1,1,0,8.2,6.886666666666667,1.3133333333333326,6.666666666666667,3.22,2.4075,9,10,2,0,1,0,0,0,0
211,2024-12-05,10:00-12:00,Present,1.16,5.5,5,7,Low,0,3.0,1,1,1,5.5,6.886666666666667,-1.3866666666666667,6.733333333333333,1.16,2.1580000000000004,7,5,3,0,0,1,0,0,0
211,2024-12-06,11:00-15:00,Present,1.9,6.6,1,5,Low,0,3.0,1,0,1,6.6,6.886666666666667,-0.28666666666666707,6.766666666666666,1.9,2.1149999999999998,5,1,4,0,0,0,1,0,0
211,2024-12-07,10:00-14:00,Present,4.1,7.1,6,2,High,0,3.0,1,0,0,7.1,6.886666666666667,0.21333333333333293,6.3999999999999995,4.1,2.3985714285714286,2,6,5,0,0,0,0,1,0
211,2024-12-08,10:00-13:00,Late,4.14,8.2,5,6,High,0,2.0,0,0,0,8.2,6.886666666666667,1.3133333333333326,7.3,4.14,2.814285714285714,6,5,6,0,0,0,0,0,1
211,2024-12-09,8:00-12:00,Late,3.14,6.5,7,4,Low,0,2.0,0,0,0,6.5,6.886666666666667,-0.3866666666666667,7.266666666666666,3.14,2.91,4,7,0,0,0,0,0,0,0
211,2024-12-10,11:00-15:00,Present,4.56,5.1,7,2,High,0,1.0,0,0,0,5.1,6.886666666666667,-1.786666666666667,6.599999999999999,4.56,3.174285714285714,2,7,1,1,0,0,0,0,0
211,2024-12-11,9:00-12:00,Late,3.98,7.3,9,8,High,0,0.0,0,0,0,7.3,6.886666666666667,0.4133333333333331,6.3,3.98,3.282857142857143,8,9,2,0,1,0,0,0,0
211,2024-12-12,9:00-14:00,Present,1.14,7.2,1,2,Medium,0,0.0,0,0,0,7.2,6.886666666666667,0.31333333333333346,6.533333333333334,1.14,3.2800000000000002,2,1,3,0,0,1,0,0,0
211,2024-12-13,9:00-14:00,Late,4.73,6.8,10,6,High,0,0.0,0,0,0,6.8,6.886666666666667,-0.08666666666666689,7.1000000000000005,4.73,3.684285714285714,6,10,4,0,0,0,1,0,0
211,2024-12-14,10:00-14:00,Late,3.64,8.9,7,5,High,0,0.0,0,0,0,8.9,6.886666666666667,2.0133333333333336,7.633333333333333,3.64,3.6185714285714288,5,7,5,0,0,0,0,1,0
211,2024-12-15,8:00-13:00,Present,4.43,5.7,3,7,High,0,0.0,0,0,0,5.7,6.886666666666667,-1.1866666666666665,7.133333333333333,4.43,3.6599999999999997,7,3,6,0,0,0,0,0,1
211,2024-12-16,8:00-15:00,Late,0.8,7.4,5,4,Low,0,0.0,0,0,0,7.4,6.886666666666667,0.5133333333333336,7.333333333333333,0.8,3.325714285714285,4,5,0,0,0,0,0,0,0
211,2024-12-17,11:00-13:00,Present,3.57,7.0,3,1,High,0,0.0,0,0,0,7.0,6.886666666666667,0.11333333333333329,6.7,3.57,3.184285714285714,1,3,1,1,0,0,0,0,0
211,2024-12-18,9:00-14:00,Present,0.89,6.4,9,7,Medium,0,0.0,0,0,0,6.4,6.886666666666667,-0.48666666666666636,6.933333333333334,0.89,2.742857142857143,7,9,2,0,1,0,0,0,0
211,2024-12-19,9:00-14:00,Absent,0.66,6.7,2,10,High,1,1.0,0,0,0,6.7,6.886666666666667,-0.18666666666666654,6.7,0.66,2.674285714285714,10,2,3,0,0,1,0,0,0
211,2024-12-20,10:00-14:00,Late,2.42,5.8,3,9,Low,0,1.0,0,1,0,5.8,6.886666666666667,-1.086666666666667,6.3,2.42,2.344285714285714,9,3,4,0,0,0,1,0,0
211,2024-12-21,10:00-16:00,Present,3.71,6.9,6,2,High,0,1.0,0,0,1,6.9,6.886666666666667,0.013333333333333641,6.466666666666668,3.71,2.3542857142857145,2,6,5,0,0,0,0,1,0
211,2024-12-22,9:00-14:00,Present,1.77,7.3,4,7,Low,0,1.0,0,0,0,7.3,6.886666666666667,0.4133333333333331,6.666666666666667,1.77,1.9742857142857144,7,4,6,0,0,0,0,0,1
211,2024-12-23,10:00-15:00,Absent,3.53,8.4,8,4,High,1,2.0,0,0,0,8.4,6.886666666666667,1.5133333333333336,7.533333333333334,3.53,2.364285714285714,4,8,0,0,0,0,0,0,0
211,2024-12-24,9:00-15:00,Present,3.3,8.6,6,9,Low,0,2.0,0,1,0,8.6,6.886666666666667,1.713333333333333,8.1,3.3,2.325714285714285,9,6,1,1,0,0,0,0,0
211,2024-12-25,9:00-12:00,Absent,1.46,5.1,2,9,High,1,3.0,1,0,1,5.1,6.886666666666667,-1.786666666666667,7.366666666666667,1.46,2.4071428571428575,9,2,2,0,1,0,0,0,0
211,2024-12-26,9:00-16:00,Present,1.92,7.2,1,4,Low,0,2.0,0,1,0,7.2,6.886666666666667,0.31333333333333346,6.966666666666666,1.92,2.587142857142857,4,1,3,0,0,1,0,0,0
211,2024-12-27,8:00-16:00,Present,4.66,8.1,1,9,High,0,2.0,0,0,1,8.1,6.886666666666667,1.213333333333333,6.8,4.66,2.9071428571428575,9,1,4,0,0,0,1,0,0
211,2024-12-28,9:00-13:00,Absent,2.63,5.5,1,5,High,1,3.0,1,0,0,5.5,6.886666666666667,-1.3866666666666667,6.933333333333334,2.63,2.7528571428571427,5,1,5,0,0,0,0,1,0
211,2024-12-29,11:00-14:00,Absent,1.08,6.5,7,10,High,1,4.0,1,1,0,6.5,6.886666666666667,-0.3866666666666667,6.7,1.08,2.654285714285714,10,7,6,0,0,0,0,0,1
211,2024-12-30,9:00-16:00,Present,4.98,7.6,6,5,High,0,3.0,1,1,1,7.6,6.886666666666667,0.7133333333333329,6.533333333333334,4.98,2.8614285714285717,5,6,0,0,0,0,0,0,0
212,2024-12-01,11:00-14:00,Absent,0.98,6.6,9,2,High,1,1.0,0,0,0,6.6,7.2266666666666675,-0.6266666666666678,6.6,0.98,0.98,2,9,6,0,0,0,0,0,1
212,2024-12-02,10:00-15:00,Late,3.73,7.4,7,2,High,0,1.0,0,1,0,7.4,7.2266666666666675,0.1733333333333329,7.0,3.73,2.355,2,7,0,0,0,0,0,0,0
212,2024-12-03,9:00-16:00,Present,1.6,6.9,3,5,Low,0,1.0,0,0,1,6.9,7.2266666666666675,-0.3266666666666671,6.966666666666666,1.6,2.1033333333333335,5,3,1,1,0,0,0,0,0
212,2024-12-04,9:00-15:00,Late,3.15,7.7,7,4,Low,0,1.0,0,0,0,7.7,7.2266666666666675,0.4733333333333327,7.333333333333333,3.15,2.365,4,7,2,0,1,0,0,0,0
212,2024-12-05,11:00-13:00,Present,2.69,8.4,7,6,Low,0,1.0,0,0,0,8.4,7.2266666666666675,1.173333333333333,7.666666666666667,2.69,2.43,6,7,3,0,0,1,0,0,0
212,2024-12-06,9:00-14:00,Absent,1.75,5.2,10,7,High,1,2.0,0,0,0,5.2,7.2266666666666675,-2.0266666666666673,7.100000000000001,1.75,2.316666666666667,7,10,4,0,0,0,1,0,0
212,2024-12-07,11:00-14:00,Absent,4.94,6.8,3,6,High,1,3.0,1,1,0,6.8,7.2266666666666675,-0.42666666666666764,6.8,4.94,2.6914285714285713,6,3,5,0,0,0,0,1,0
212,2024-12-08,9:00-14:00,Present,3.81,7.5,7,1,High,0,2.0,0,1,1,7.5,7.2266666666666675,0.27333333333333254,6.5,3.81,3.0957142857142856,1,7,6,0,0,0,0,0,1
212,2024-12-09,9:00-16:00,Late,3.55,8.9,2,6,High,0,2.0,0,0,1,8.9,7.2266666666666675,1.673333333333333,7.733333333333334,3.55,3.07,6,2,0,0,0,0,0,0,0
212,2024-12-10,10:00-14:00,Late,2.94,8.5,7,3,Medium,0,2.0,0,0,0,8.5,7.2266666666666675,1.2733333333333325,8.3,2.94,3.2614285714285716,3,7,1,1,0,0,0,0,0
212,2024-12-11,9:00-14:00,Present,2.97,8.0,8,5,Medium,0,2.0,0,0,0,8.0,7.2266666666666675,0.7733333333333325,8.466666666666667,2.97,3.2357142857142853,5,8,2,0,1,0,0,0,0
212,2024-12-12,8:00-14:00,Late,4.75,7.3,8,5,High,0,2.0,0,0,0,7.3,7.2266666666666675,0.07333333333333236,7.933333333333334,4.75,3.5300000000000002,5,8,3,0,0,1,0,0,0
212,2024-12-13,10:00-16:00,Present,3.67,5.9,8,9,High,0,1.0,0,0,0,5.9,7.2266666666666675,-1.326666666666667,7.066666666666667,3.67,3.8042857142857147,9,8,4,0,0,0,1,0,0
212,2024-12-14,9:00-12:00,Present,1.57,8.8,3,7,Low,0,0.0,0,0,0,8.8,7.2266666666666675,1.5733333333333333,7.333333333333335,1.57,3.3228571428571425,7,3,5,0,0,0,0,1,0
212,2024-12-15,8:00-13:00,Present,3.67,6.3,1,9,High,0,0.0,0,0,0,6.3,7.2266666666666675,-0.9266666666666676,7.000000000000001,3.67,3.302857142857143,9,1,6,0,0,0,0,0,1
212,2024-12-16,8:00-16:00,Present,2.52,7.1,4,2,Medium,0,0.0,0,0,0,7.1,7.2266666666666675,-0.12666666666666782,7.400000000000001,2.52,3.1557142857142857,2,4,0,0,0,0,0,0,0
212,2024-12-17,11:00-14:00,Absent,3.15,6.5,9,3,High,1,1.0,0,0,0,6.5,7.2266666666666675,-0.7266666666666675,6.633333333333334,3.15,3.1857142857142855,3,9,1,1,0,0,0,0,0
212,2024-12-18,11:00-13:00,Absent,4.5,7.5,2,4,High,1,2.0,0,1,0,7.5,7.2266666666666675,0.27333333333333254,7.033333333333334,4.5,3.404285714285714,4,2,2,0,1,0,0,0,0
212,2024-12-19,10:00-16:00,Late,2.93,6.0,1,9,Low,0,2.0,0,1,1,6.0,7.2266666666666675,-1.2266666666666675,6.666666666666668,2.93,3.1442857142857146,9,1,3,0,0,1,0,0,0
212,2024-12-20,8:00-13:00,Late,2.13,8.3,4,10,Low,0,2.0,0,0,1,8.3,7.2266666666666675,1.0733333333333333,7.266666666666668,2.13,2.924285714285715,10,4,4,0,0,0,1,0,0
212,2024-12-21,10:00-13:00,Late,4.33,7.5,9,10,High,0,2.0,0,0,0,7.5,7.2266666666666675,0.27333333333333254,7.266666666666668,4.33,3.318571428571429,10,9,5,0,0,0,0,1,0
212,2024-12-22,8:00-16:00,Present,2.66,6.6,4,3,Medium,0,2.0,0,0,0,6.6,7.2266666666666675,-0.6266666666666678,7.466666666666669,2.66,3.174285714285714,3,4,6,0,0,0,0,0,1
212,2024-12-23,8:00-14:00,Absent,1.98,6.7,7,1,High,1,3.0,1,0,0,6.7,7.2266666666666675,-0.5266666666666673,6.9333333333333345,1.98,3.097142857142857,1,7,0,0,0,0,0,0,0
212,2024-12-24,9:00-15:00,Absent,0.73,7.2,8,5,High,1,3.0,1,1,0,7.2,7.2266666666666675,-0.026666666666667282,6.833333333333335,0.73,2.751428571428572,5,8,1,1,0,0,0,0,0
212,2024-12-25,11:00-15:00,Absent,3.2,5.1,8,1,High,1,3.0,1,1,1,5.1,7.2266666666666675,-2.126666666666668,6.333333333333335,3.2,2.565714285714286,1,8,2,0,1,0,0,0,0
212,2024-12-26,11:00-14:00,Absent,4.16,8.5,9,4,High,1,4.0,1,1,1,8.5,7.2266666666666675,1.2733333333333325,6.9333333333333345,4.16,2.7414285714285715,4,9,3,0,0,1,0,0,0
212,2024-12-27,11:00-16:00,Absent,1.19,8.5,6,1,High,1,5.0,1,1,1,8.5,7.2266666666666675,1.2733333333333325,7.366666666666667,1.19,2.6071428571428577,1,6,4,0,0,0,1,0,0
212,2024-12-28,8:00-13:00,Absent,3.32,6.4,10,2,High,1,6.0,1,1,1,6.4,7.2266666666666675,-0.8266666666666671,7.800000000000001,3.32,2.462857142857143,2,10,5,0,0,0,0,1,0
212,2024-12-29,9:00-14:00,Late,1.51,5.9,4,3,Medium,0,6.0,1,1,1,5.9,7.2266666666666675,-1.326666666666667,6.9333333333333345,1.51,2.2985714285714285,3,4,6,0,0,0,0,0,1
212,2024-12-30,8:00-14:00,Absent,2.41,8.8,1,10,High,1,6.0,1,0,1,8.8,7.2266666666666675,1.5733333333333333,7.033333333333335,2.41,2.36,10,1,0,0,0,0,0,0,0
213,2024-12-01,9:00-13:00,Late,2.41,7.8,6,8,Low,0,0.0,0,0,0,7.8,7.193333333333333,0.6066666666666665,7.8,2.41,2.41,8,6,6,0,0,0,0,0,1
213,2024-12-02,11:00-15:00,Present,1.12,8.9,3,7,Low,0,0.0,0,0,0,8.9,7.193333333333333,1.706666666666667,8.35,1.12,1.7650000000000001,7,3,0,0,0,0,0,0,0
213,2024-12-03,8:00-12:00,Absent,0.56,5.9,9,1,High,1,1.0,0,0,0,5.9,7.193333333333333,-1.293333333333333,7.533333333333334,0.56,1.3633333333333333,1,9,1,1,0,0,0,0,0
213,2024-12-04,8:00-12:00,Present,3.16,8.9,7,1,Medium,0,1.0,0,1,0,8.9,7.193333333333333,1.706666666666667,7.900000000000001,3.16,1.8125,1,7,2,0,1,0,0,0,0
213,2024-12-05,8:00-14:00,Absent,1.96,5.9,10,7,High,1,2.0,0,0,1,5.9,7.193333333333333,-1.293333333333333,6.900000000000001,1.96,1.842,7,10,3,0,0,1,0,0,0
213,2024-12-06,9:00-16:00,Absent,2.93,6.6,8,1,High,1,3.0,1,1,0,6.6,7.193333333333333,-0.5933333333333337,7.133333333333334,2.93,2.0233333333333334,1,8,4,0,0,0,1,0,0
213,2024-12-07,9:00-13:00,Absent,3.49,8.9,6,3,High,1,4.0,1,1,1,8.9,7.193333333333333,1.706666666666667,7.133333333333334,3.49,2.232857142857143,3,6,5,0,0,0,0,1,0
213,2024-12-08,8:00-16:00,Absent,2.04,7.0,3,1,High,1,5.0,1,1,1,7.0,7.193333333333333,-0.19333333333333336,7.5,2.04,2.18,1,3,6,0,0,0,0,0,1
213,2024-12-09,11:00-13:00,Absent,1.57,6.0,4,6,High,1,6.0,1,1,1,6.0,7.193333333333333,-1.1933333333333334,7.300000000000001,1.57,2.244285714285714,6,4,0,0,0,0,0,0,0
213,2024-12-10,11:00-13:00,Late,4.06,7.4,6,5,High,0,5.0,1,1,1,7.4,7.193333333333333,0.206666666666667,6.800000000000001,4.06,2.744285714285714,5,6,1,1,0,0,0,0,0
213,2024-12-11,8:00-12:00,Present,2.19,5.9,2,2,Medium,0,5.0,1,0,1,5.9,7.193333333333333,-1.293333333333333,6.4333333333333345,2.19,2.605714285714286,2,2,2,0,1,0,0,0,0
213,2024-12-12,9:00-15:00,Late,1.12,8.2,4,4,Low,0,4.0,1,0,0,8.2,7.193333333333333,1.006666666666666,7.166666666666667,1.12,2.4857142857142853,4,4,3,0,0,1,0,0,0
213,2024-12-13,8:00-16:00,Present,1.27,5.7,4,3,Medium,0,3.0,1,0,0,5.7,7.193333333333333,-1.4933333333333332,6.6000000000000005,1.27,2.2485714285714287,3,4,4,0,0,0,1,0,0
213,2024-12-14,10:00-12:00,Late,4.24,8.1,8,8,High,0,2.0,0,0,0,8.1,7.193333333333333,0.9066666666666663,7.333333333333333,4.24,2.355714285714286,8,8,5,0,0,0,0,1,0
213,2024-12-15,8:00-13:00,Absent,3.13,7.8,5,5,High,1,2.0,0,0,0,7.8,7.193333333333333,0.6066666666666665,7.2,3.13,2.5114285714285716,5,5,6,0,0,0,0,0,1
213,2024-12-16,9:00-14:00,Absent,1.23,6.8,5,2,High,1,2.0,0,1,0,6.8,7.193333333333333,-0.39333333333333353,7.566666666666667,1.23,2.462857142857143,2,5,0,0,0,0,0,0,0
213,2024-12-17,8:00-16:00,Present,3.06,5.8,9,8,Medium,0,2.0,0,1,1,5.8,7.193333333333333,-1.3933333333333335,6.800000000000001,3.06,2.3200000000000003,8,9,1,1,0,0,0,0,0
213,2024-12-18,11:00-14:00,Present,3.8,7.1,3,2,High,0,2.0,0,0,1,7.1,7.193333333333333,-0.09333333333333371,6.566666666666666,3.8,2.5500000000000003,2,3,2,0,1,0,0,0,0
213,2024-12-19,8:00-14:00,Late,4.37,5.7,10,9,High,0,2.0,0,0,0,5.7,7.193333333333333,-1.4933333333333332,6.2,4.37,3.0142857142857147,9,10,3,0,0,1,0,0,0
213,2024-12-20,9:00-13:00,Present,2.27,6.7,8,8,Medium,0,2.0,0,0,0,6.7,7.193333333333333,-0.4933333333333332,6.5,2.27,3.1571428571428575,8,8,4,0,0,0,1,0,0
213,2024-12-21,8:00-16:00,Late,1.65,8.6,1,1,Medium,0,2.0,0,0,0,8.6,7.193333333333333,1.4066666666666663,7.000000000000001,1.65,2.787142857142857,1,1,5,0,0,0,0,1,0
213,2024-12-22,11:00-16:00,Present,3.96,8.6,4,7,High,0,1.0,0,0,0,8.6,7.193333333333333,1.4066666666666663,7.966666666666668,3.96,2.9057142857142857,7,4,6,0,0,0,0,0,1
213,2024-12-23,9:00-14:00,Present,1.63,8.6,2,3,Medium,0,0.0,0,0,0,8.6,7.193333333333333,1.4066666666666663,8.6,1.63,2.9628571428571426,3,2,0,0,0,0,0,0,0
213,2024-12-24,10:00-14:00,Late,1.64,8.0,5,5,Low,0,0.0,0,0,0,8.0,7.193333333333333,0.8066666666666666,8.4,1.64,2.7600000000000002,5,5,1,1,0,0,0,0,0
213,2024-12-25,8:00-13:00,Absent,1.14,6.0,2,5,High,1,1.0,0,0,0,6.0,7.193333333333333,-1.1933333333333334,7.533333333333334,1.14,2.38,5,2,2,0,1,0,0,0,0
213,2024-12-26,11:00-13:00,Absent,2.3,5.7,4,10,High,1,2.0,0,1,0,5.7,7.193333333333333,-1.4933333333333332,6.566666666666667,2.3,2.084285714285714,10,4,3,0,0,1,0,0,0
213,2024-12-27,9:00-13:00,Absent,1.75,8.3,9,10,High,1,3.0,1,1,1,8.3,7.193333333333333,1.1066666666666674,6.666666666666668,1.75,2.0100000000000002,10,9,4,0,0,0,1,0,0
213,2024-12-28,8:00-12:00,Late,3.98,6.9,7,10,High,0,3.0,1,1,1,6.9,7.193333333333333,-0.293333333333333,6.966666666666669,3.98,2.3428571428571425,10,7,5,0,0,0,0,1,0
213,2024-12-29,10:00-13:00,Late,3.76,7.6,5,3,High,0,3.0,1,0,1,7.6,7.193333333333333,0.4066666666666663,7.600000000000001,3.76,2.314285714285714,3,5,6,0,0,0,0,0,1
213,2024-12-30,9:00-16:00,Present,1.62,6.4,3,8,Low,0,3.0,1,0,0,6.4,7.193333333333333,-0.793333333333333,6.966666666666669,1.62,2.3128571428571427,8,3,0,0,0,0,0,0,0
214,2024-12-01,10:00-16:00,Present,0.62,8.8,3,2,Medium,0,0.0,0,0,0,8.8,6.66,2.1400000000000006,8.8,0.62,0.62,2,3,6,0,0,0,0,0,1
214,2024-12-02,8:00-15:00,Late,0.89,5.3,7,2,Medium,0,0.0,0,0,0,5.3,6.66,-1.3600000000000003,7.050000000000001,0.89,0.755,2,7,0,0,0,0,0,0,0
214,2024-12-03,9:00-12:00,Absent,3.24,7.3,6,1,High,1,1.0,0,0,0,7.3,6.66,0.6399999999999997,7.133333333333333,3.24,1.5833333333333333,1,6,1,1,0,0,0,0,0
214,2024-12-04,10:00-15:00,Absent,3.94,6.4,8,1,High,1,2.0,0,1,0,6.4,6.66,-0.2599999999999998,6.333333333333333,3.94,2.1725,1,8,2,0,1,0,0,0,0
214,2024-12-05,11:00-16:00,Present,1.39,6.5,5,2,Medium,0,2.0,0,1,1,6.5,6.66,-0.16000000000000014,6.733333333333333,1.39,2.016,2,5,3,0,0,1,0,0,0
214,2024-12-06,9:00-14:00,Late,4.29,5.2,5,2,High,0,2.0,0,0,1,5.2,6.66,-1.46,6.033333333333334,4.29,2.395,2,5,4,0,0,0,1,0,0
214,2024-12-07,8:00-12:00,Absent,4.69,8.5,7,2,High,1,3.0,1,0,0,8.5,6.66,1.8399999999999999,6.733333333333334,4.69,2.7228571428571433,2,7,5,0,0,0,0,1,0
214,2024-12-08,10:00-15:00,Late,1.11,7.4,6,8,Low,0,3.0,1,1,0,7.4,6.66,0.7400000000000002,7.033333333333334,1.11,2.792857142857143,8,6,6,0,0,0,0,0,1
214,2024-12-09,10:00-14:00,Late,2.97,5.1,6,5,Low,0,3.0,1,0,1,5.1,6.66,-1.5600000000000005,7.0,2.97,3.09,5,6,0,0,0,0,0,0,0
214,2024-12-10,10:00-14:00,Late,4.38,7.0,10,10,High,0,2.0,0,0,0,7.0,6.66,0.33999999999999986,6.5,4.38,3.2528571428571427,10,10,1,1,0,0,0,0,0
214,2024-12-11,11:00-15:00,Present,1.28,7.1,10,1,Medium,0,1.0,0,0,0,7.1,6.66,0.4399999999999995,6.400000000000001,1.28,2.8728571428571428,1,10,2,0,1,0,0,0,0
214,2024-12-12,10:00-12:00,Absent,2.56,5.2,8,5,High,1,2.0,0,0,0,5.2,6.66,-1.46,6.433333333333334,2.56,3.04,5,8,3,0,0,1,0,0,0
214,2024-12-13,9:00-15:00,Present,0.96,7.8,6,6,Low,0,2.0,0,1,0,7.8,6.66,1.1399999999999997,6.7,0.96,2.564285714285714,6,6,4,0,0,0,1,0,0
214,2024-12-14,8:00-16:00,Present,2.4,6.7,2,3,Medium,0,1.0,0,0,1,6.7,6.66,0.040000000000000036,6.566666666666667,2.4,2.237142857142857,3,2,5,0,0,0,0,1,0
